1,9.5,0.0213703440624933,0.0321797593556791,0.0439111876830886,0.0558483872413162,0.0690347592933442,0.0825027520444084,0.0964715573344028,0.110681487196597,0.125882340858059,0.141778751495273,0.157083161174908,0.173811132718461,0.190040893058414,0.205736511830933,0.221179680641998,0.234963217278038,0.244206374177136,0.24858588085673,0.248235179228078,0.241949194302932,0.228929733078411,0.208952886982162,0.179772716588789,0.141525663469313,0.0917381750572761,0.0457929408486639,0.0138206199795366,-0.00467895062882969,-0.0137109032912098,-0.014828592011928,-0.0133376234870863,-0.0206020053845011,-0.0295147419556125,-0.0390577379423096,-0.0497630030447611,-0.0622660817679697,-0.0741024490272203,-0.0853063558411178,-0.0938479044281389,-0.0999827770299219,-0.104282293041375,-0.106823835379283,-0.10862389076586,-0.109218473711401,-0.10843197160433,-0.107137917914661,-0.104696671217657,-0.100822610695659,-0.0961754487621704,-0.0914367557854044,-0.0873032276106854,-0.0833144755386652,-0.0788881444844472,-0.0733649848896582,-0.0653634043376387,-0.0633525840532539,-0.058507071407852,-0.0531295258719664,-0.0530186298544295,-0.0442120191334898,-0.0429751948927052,-0.0439762677955612,-0.0468343864445921,-0.0494807253014655,-0.0517944484538804,-0.0544471804823654,-0.0588061875881888,-0.0665971709949703,-0.078100327479489,-0.091897087420735,-0.104515970814164,-0.113550981559657,-0.118938441976342,-0.121657696943012,-0.123105752500502,-0.123585076594668,-0.123728312951299,-0.123265240968395,-0.122899614852847,-0.121944857701648,-0.120865165930841,-0.11953322117218,-0.118000799321724,-0.116068558941299,-0.11367727545044,-0.111273851790842,-0.108470888023285,-0.105241234593784
2,9.6,0.134413238828861,0.149629671624431,0.164883222761954,0.179959155799942,0.19599911957465,0.211359359198453,0.226899393967573,0.243048958672286,0.26158347806267,0.281541356034668,0.300954677373936,0.322709543547478,0.344659142384569,0.366104529171165,0.386107206645885,0.402920990621154,0.413053521413642,0.416282324822504,0.413909074909536,0.403174602235572,0.381932402423705,0.351685568605701,0.309368894223985,0.256369533120296,0.189245197703116,0.129975740579663,0.0901856257831535,0.0680466466410314,0.0587284145681275,0.0606138782784781,0.0686270567284075,0.0642728256233394,0.0559143264949626,0.0457878904681124,0.0339563127939628,0.0199865272491293,0.00636915601191086,-0.00685256756421652,-0.017902136894359,-0.0267102661647444,-0.0334475223802213,-0.0376981959526672,-0.0406471814544879,-0.0416963553360498,-0.0409019005182841,-0.0390915109616012,-0.036095959390098,-0.0321389564059117,-0.027724464131417,-0.0230757476775799,-0.0184227757595587,-0.0138148131156008,-0.00864815837785895,-0.00293334165791607,0.00439047192995011,0.0063193743243842,0.0116191478760357,0.0147402918649177,0.0147760053501504,0.0186547819437222,0.0184490752307348,0.0182219544489341,0.0172618276164514,0.0159305156839388,0.0138525018230765,0.0105546599767204,0.00503401584257009,-0.00436341005388807,-0.017929526503182,-0.0340930013233066,-0.0491638318244092,-0.0608464238614581,-0.0681211885486311,-0.0721294650549711,-0.0742900395272732,-0.0752774736495679,-0.0758510286817006,-0.0758870117768185,-0.0758589224809833,-0.075466031716668,-0.0749234720460653,-0.0738892551394043,-0.0727282802937038,-0.0710141282666591,-0.0687986658017217,-0.0663098881957136,-0.0637078249598779,-0.0605153151327623
3,10.5,0.0830395841921058,0.0950898207952843,0.107666030733532,0.120251172300628,0.134130752801754,0.148033706647819,0.162687262348571,0.177224980217241,0.193163304569867,0.209956168658573,0.226174516509607,0.24390086028596,0.261063284900953,0.277794771882559,0.293959656558812,0.308130383252434,0.317329156482472,0.321331036535161,0.320455090021927,0.312972446509762,0.29827763418057,0.276007551916772,0.243992727746875,0.202268782835761,0.148432743084359,0.0990542657963277,0.0652090139386165,0.0458198775742919,0.0367873554307775,0.0367883766447456,0.0400447492002089,0.0331477839558482,0.0242683660120476,0.0145627841613265,0.00367013802829867,-0.00898053088623778,-0.0209290138469263,-0.0324712798633319,-0.0414603905998058,-0.0484137685814358,-0.0535498793436774,-0.0566061312422046,-0.058805952005324,-0.0595479640365838,-0.0586041467534091,-0.0571180469843662,-0.0545070287488799,-0.0505616409646175,-0.0462859281191464,-0.0415338534282372,-0.0371340954414505,-0.0328976424917431,-0.0282766978793881,-0.0228356460949635,-0.0147871723720312,-0.0128475898451619,-0.00822587489662601,-0.00365810763078658,-0.00358236920254493,0.00420640688995569,0.00505128199950847,0.00418972694545576,0.00174332140589652,-0.000579383878544389,-0.00289504785498387,-0.00580837373719316,-0.0104630633600958,-0.0186596630996453,-0.0307598583961646,-0.045165901706894,-0.0583820863909879,-0.0683148083899948,-0.0743610913746729,-0.0775729780349853,-0.0792261686143362,-0.0797525617890773,-0.0801045020172237,-0.0797159716618693,-0.0794762113736513,-0.0788445111260023,-0.078025736844077,-0.0769062888895685,-0.0755400658794995,-0.0737110418289634,-0.0715240904003561,-0.0690795935429805,-0.0665350637427119,-0.0634810369170228
4,10.5,0.11639282090736,0.129964817573459,0.143841189378373,0.157754210181198,0.172852727087751,0.187657456239277,0.202868646233657,0.218505667751403,0.236093293589582,0.254716987448162,0.272883295055451,0.293082928038121,0.313160309270473,0.33273672365514,0.351426080816659,0.367502812295132,0.377782396650766,0.381701492990687,0.380183465367283,0.371100531469958,0.3529860029115,0.326230535138969,0.288677614322762,0.241021743291641,0.179957847493739,0.125430903085651,0.0884349418359934,0.0673895212303032,0.0579100028438248,0.0585179682092114,0.0638257255420845,0.0582285682584691,0.0495583409541014,0.0396971357810295,0.028402377091712,0.0153188837173039,0.00267923730500042,-0.00956240613649971,-0.0196918117857572,-0.0275715167062141,-0.0333252419673431,-0.0369230453428716,-0.0394697627537798,-0.0403309311362378,-0.039499589318336,-0.037942001910886,-0.0351525401853916,-0.0309811648975868,-0.0267709776797952,-0.0222122940804884,-0.0177724699789496,-0.0132721042078832,-0.00848110452938778,-0.00296564138666456,0.00473357525652881,0.00667022208686752,0.0114660759275495,0.0150402559785306,0.015497600129213,0.0211176467747504,0.0210741800881693,0.0206241681299999,0.0191781262078324,0.0175996236213068,0.0155940329620227,0.0126197961437863,0.00768671602945973,-0.00095157152676884,-0.0134471660998778,-0.028438825064104,-0.0422719592836596,-0.0530115861335626,-0.0595120806496612,-0.0630181683139746,-0.0648136274677598,-0.0655589734733459,-0.0658293232588248,-0.0656968315872664,-0.0654584225057036,-0.0649207768015529,-0.0642676485191055,-0.0631364781070455,-0.06190259974415,-0.0601245976278426,-0.0579101907106691,-0.055596814824029,-0.0528850588757276,-0.0497544920559621
5,10.5,0.159075689410168,0.174260332393157,0.189455913864285,0.204544534202968,0.22053705477979,0.235929917241556,0.251339388283695,0.267338031604208,0.285947322379003,0.305707098911612,0.325122598685536,0.346773100886747,0.368563289318441,0.389850592696019,0.409697359105354,0.426442457150067,0.436470988696155,0.439704671471985,0.437323472511043,0.426641145650843,0.405555519953614,0.37536738786331,0.333390025238343,0.280615547397592,0.213458902726681,0.15448127424167,0.114665125281704,0.092363538423029,0.0831035654056831,0.0853769567826547,0.0938356723382918,0.0896483747236718,0.0813159029727164,0.071357713384551,0.0595589408733141,0.0458615809615262,0.0323862540154028,0.0193746771808339,0.00839943148037122,-0.000440392473273806,-0.00712264118289235,-0.0114174238316008,-0.0143410367955992,-0.015449271662631,-0.0145520731216505,-0.0130535863268054,-0.0102030078784093,-0.00634453911949585,-0.00218560159510518,0.00220702987368862,0.0069022034011028,0.0116229945384466,0.0166710190597873,0.0221963715424504,0.0295922378033575,0.0314497564898549,0.0361948583172617,0.038974087879895,0.0389710054809286,0.0433898128929628,0.0426099368711393,0.0425279045513627,0.0418906764842271,0.0408366843473131,0.0389752799241001,0.0357863786766139,0.0302854064416948,0.0209122850379016,0.00749805921663996,-0.00859306212355877,-0.0235227217526146,-0.0351288652716148,-0.0422246993726811,-0.0463275641742129,-0.0484454307709368,-0.0493778874487104,-0.0499806842968389,-0.0500341786457298,-0.0501069422496241,-0.0497532730438889,-0.0493369416618482,-0.0484029924550628,-0.0472571676399707,-0.0456083570534292,-0.0435100208266064,-0.041194132963962,-0.038553813211204,-0.0353892506159297
6,10.6,0.0720432809013025,0.0828180877889955,0.0944637116937633,0.106791062728442,0.120233937010834,0.133913656985804,0.148502717379239,0.162959768657129,0.178405649625109,0.194289817187204,0.210148854668191,0.226843350337824,0.242709818678622,0.258601290635255,0.273659221795509,0.286925959733652,0.295756947669343,0.299815661977248,0.299272097736772,0.292863544470238,0.27926550523561,0.258933515978068,0.228856926489004,0.189726382019735,0.138697558501508,0.0919418844625197,0.0587874408976749,0.0400484319060045,0.0312580930400419,0.0307760440779286,0.0332170100754686,0.0259645671225762,0.0173972411346121,0.00796633851981504,-0.00263728381936006,-0.0146637965547587,-0.0267152059228759,-0.0375192295933801,-0.0463352742855013,-0.0528123546243399,-0.0576243575540243,-0.0605912402458502,-0.0626346248979825,-0.0631222393259501,-0.0625298413217119,-0.0609679109255617,-0.0585825517953529,-0.0552102377823248,-0.050618525521221,-0.0461037180765981,-0.0414476661744682,-0.037292430311465,-0.0326484647129676,-0.0271576504156778,-0.0198183796562619,-0.0184503771531878,-0.0129871385365105,-0.0063069485362666,-0.00628604583861676,-0.000178957856294392,0.00229540018945002,0.00119205838126955,-0.00192254622800465,-0.00450548178319856,-0.00697370926703774,-0.00983095832425729,-0.0145605600330473,-0.0225912095580514,-0.0346077362454651,-0.0490881820990393,-0.062603721905883,-0.0725549191901324,-0.0786433661470433,-0.0821348157906787,-0.0836366518954337,-0.0843081658288306,-0.0845246822672917,-0.0842839429498148,-0.0839442213584067,-0.083228798926984,-0.0824849982178848,-0.0813127403605561,-0.0799111388194987,-0.0781563629673933,-0.0759579904750503,-0.0734863162293426,-0.0707620168186439,-0.0676822910404313
7,10.7,0.146976477685713,0.161529832629181,0.176149406623284,0.190419076814844,0.205886605709276,0.22081981846325,0.235972166086208,0.251527327551293,0.269364647493184,0.288593344700442,0.3070063808722,0.327658649118973,0.34841194486113,0.368626931832839,0.38762641388458,0.403776257507181,0.413676907320532,0.417194452884508,0.415133667192048,0.405118158657609,0.38576083847494,0.357370781248073,0.31780915358555,0.267634088202424,0.203976052419445,0.147167525376483,0.108995963883147,0.0875643791061422,0.0783490078049343,0.080061006502045,0.0874281505288135,0.0826501052810178,0.0740981966751749,0.064130081656857,0.0526570418207272,0.0391356858252599,0.026239293365484,0.0134631224888776,0.00285905042158821,-0.00560444525888919,-0.0120707025333015,-0.0160371248189867,-0.0188077386732974,-0.0198917548980436,-0.0190243049954471,-0.0173366783074567,-0.0144815572705015,-0.0105286036451785,-0.0063150140994992,-0.00169845286047334,0.00282796075212837,0.00737711431214467,0.0124379657108302,0.0179316533417758,0.0256659958816863,0.0275693986753565,0.0321693881393858,0.0351776668060713,0.0351793500453211,0.0402427875231178,0.0397979592195061,0.0395588704511141,0.0384294940455892,0.0371847058278589,0.0352417238401377,0.0319582063409585,0.0266646249590617,0.017607815735218,0.00450980051859032,-0.0110478399079825,-0.0254489922965726,-0.0367379215208399,-0.0438220448521199,-0.0476451844974328,-0.0496045352604038,-0.0504905936593973,-0.0510200681418989,-0.0510319569358275,-0.0509910162197236,-0.0507181731018494,-0.0501478376363479,-0.0491289946181786,-0.048075374666931,-0.046338941037878,-0.0442005523906942,-0.0417929271955689,-0.0392434108680683,-0.0360837581989282
8,10.8,0.0916131203837943,0.103837147300163,0.116501206226218,0.129396527602422,0.143528780968595,0.157761649779047,0.172361177063511,0.187253295887881,0.203396815519876,0.220453122982399,0.23694188404982,0.255020332251906,0.272522382124767,0.289551720500596,0.30611177654609,0.320537832339931,0.329835942027785,0.33370686506491,0.332668288878841,0.325012139463006,0.3096747330799,0.286749480341915,0.253807160066137,0.211174810595049,0.156142763923138,0.105970834219181,0.0714647530014173,0.0519102561796011,0.0430513024649768,0.0439302050278029,0.0486767495153178,0.0425240495833668,0.0337923639617631,0.0241396994909574,0.01321623078516,0.000520725660301114,-0.0116863819547192,-0.0234130019497711,-0.0328555597718565,-0.0401528308169325,-0.0456086394848096,-0.0489277742139051,-0.051188443415409,-0.0520001002610089,-0.0510729158006829,-0.0496332031647245,-0.0469567804676861,-0.0432310469264955,-0.0388165898244227,-0.0342061097405539,-0.0297397348765923,-0.0253077222288515,-0.0204162756845379,-0.0147985774597639,-0.00714470558415506,-0.00507740326663314,-0.0000984458280874224,0.00446341828993899,0.00441841094233037,0.0115784781174325,0.012539805214322,0.0115976720671131,0.0090992023073683,0.00691705756124982,0.0046354178608935,0.00158774357334823,-0.00336539688006498,-0.0117734956850945,-0.0244079175536429,-0.0394336943667632,-0.0532887106252125,-0.063964058995519,-0.0704017430651255,-0.0739469068447321,-0.0757880639497647,-0.0766193458702821,-0.0771464606623738,-0.0769466089532971,-0.076816624311691,-0.0762419587598438,-0.0754955839690081,-0.0743732824436411,-0.0731726208158646,-0.0715072585369744,-0.0692806884358717,-0.0669626092109114,-0.0642349400828904,-0.0611986813763872
9,10.9,0.14467945508839,0.159361391019879,0.174329747578995,0.189199043430537,0.205165002498126,0.220642926615827,0.236470232120794,0.252806245987407,0.271459762280999,0.291321234006699,0.310827997616711,0.332523617356768,0.354375918296662,0.375638311040058,0.395721671508264,0.412659036669482,0.423148466007194,0.42677117241039,0.424777864118338,0.414610148445166,0.394152503804354,0.364819157070197,0.323846630727996,0.27223930702911,0.20675761403488,0.148668554588647,0.109616165916052,0.0875254885533405,0.0776522829036722,0.0783211321337481,0.0843705016783973,0.0789836532111352,0.0701919389656344,0.0601719218484927,0.0485127890877964,0.0350186173649898,0.0220964395551956,0.00945916930517353,-0.00108974778338278,-0.00938843183745592,-0.0156717910976849,-0.0196367795116168,-0.0223235446950232,-0.0231713216622646,-0.0221453347594911,-0.0205338897300182,-0.0175790979775257,-0.013646929529849,-0.00945078835134006,-0.00497186995354136,-0.00035367210743009,0.00431239681509899,0.00933037361027348,0.0149440786928093,0.0222861886675841,0.0243510182242523,0.0291530859461696,0.0321659639991824,0.032214201691898,0.0367106940055858,0.0366012155874921,0.0363480733137836,0.0354799586760013,0.034313178336856,0.0323953638536702,0.0293918765745256,0.0242726332946509,0.0154447299087818,0.00275433034702996,-0.0123680643680446,-0.0263388943772158,-0.0371318366382146,-0.0438623836155768,-0.0473518475953481,-0.0492297134916837,-0.0499892170895028,-0.0504237640269389,-0.0502485178278778,-0.0501415645192591,-0.0497077490734404,-0.0489604891009606,-0.0478768365164621,-0.0467996411525475,-0.045118730719577,-0.042891693919961,-0.0405376581669973,-0.0380076359614332,-0.0348506367105628
10,10.9,0.0442474668042907,0.0543550311458818,0.0654644604602243,0.0767767808523557,0.0894024477654117,0.102517358831839,0.116231752937259,0.129927197384464,0.144219136394546,0.159130068727031,0.173357556628409,0.188534593197608,0.202872631557361,0.216924053935758,0.230473004501689,0.242565861301322,0.250642541036185,0.254412793346002,0.25391338808127,0.248299656173039,0.236647258782469,0.218746434702899,0.19212028703294,0.157037513939105,0.110498265102981,0.0669479754733865,0.0360638593019428,0.0185432014443387,0.0105307767544189,0.0110842662890348,0.0145691033873797,0.00787282098912466,-0.000553646174902528,-0.00985888505647007,-0.020241532967948,-0.0323249426319283,-0.0441566485916045,-0.0552030653333681,-0.0639823762187698,-0.0706675731572728,-0.0755974321046443,-0.078560164626652,-0.0806340884711098,-0.0813411689933041,-0.0806767505950537,-0.0792348850769016,-0.0767108941783807,-0.0731277425075361,-0.0685728580525467,-0.0638331399778637,-0.0594237411921931,-0.0553159096025161,-0.0507652298251,-0.0454807891728173,-0.0384361136833671,-0.0365519173556608,-0.0311270851426015,-0.0249243731892557,-0.0244935250960227,-0.0172189118221974,-0.0152294772877545,-0.016352186693255,-0.019450864100905,-0.0218832665234039,-0.0241913790095097,-0.0269402487863977,-0.031473629562815,-0.0395615464799852,-0.0517455293598505,-0.0665433801287479,-0.0802280455073665,-0.0905292635260635,-0.0966928911119902,-0.100156749878142,-0.101827026967202,-0.102528471065058,-0.102765393554249,-0.102342222994343,-0.102036156581635,-0.101431369243649,-0.100630335060569,-0.0994867069310616,-0.0981080186316154,-0.0963593465533343,-0.0940913669480933,-0.0916509925756517,-0.0888102064464911,-0.0856662664234992
